"","000","001","010","011","100","101","110","111"
"000",0.896713615023474,0.00938967136150235,0.0234741784037559,0.00469483568075117,0.0657276995305164,0,0,0
"001",1,0,0,0,0,0,0,0
"010",0.181818181818182,0.0303030303030303,0.606060606060606,0.181818181818182,0,0,0,0
"011",0,0,0.205882352941176,0.764705882352941,0,0,0,0.0294117647058824
"100",0.7,0,0,0,0.3,0,0,0
"101",0,0,0,0,0,0,0,0
"110",0,0,0,0,0,0,0,0
"111",0,0,0,1,0,0,0,0
