"","000","001","010","011","100","101","110","111"
"000",0.879807692307692,0.00961538461538462,0.0480769230769231,0,0.0576923076923077,0.00480769230769231,0,0
"001",0.5,0,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0
"010",0.642857142857143,0.0714285714285714,0.0714285714285714,0,0.142857142857143,0,0.0714285714285714,0
"011",0,0,0,0,0,0,0,0
"100",0.314285714285714,0.0571428571428571,0.0285714285714286,0,0.4,0.0285714285714286,0.142857142857143,0.0285714285714286
"101",0,0.166666666666667,0,0,0,0,0.333333333333333,0.5
"110",0.08,0,0.04,0,0.16,0.12,0.4,0.2
"111",0,0,0,0,0.2,0.1,0.6,0.1
