"","000","001","010","011","100","101","110","111"
"000",0.936170212765957,0.00709219858156028,0.0141843971631206,0,0.0425531914893617,0,0,0
"001",1,0,0,0,0,0,0,0
"010",1,0,0,0,0,0,0,0
"011",0,0,0,0,0,0,0,0
"100",0.75,0,0,0,0.25,0,0,0
"101",0,0,0,0,0,0,0,0
"110",0,0,0,0,0,0,0,0
"111",0,0,0,0,0,0,0,0
