"","000","001","010","011","100","101","110","111"
"000",0.894339622641509,0.0415094339622641,0.0150943396226415,0,0.0452830188679245,0.00377358490566038,0,0
"001",0.833333333333333,0.0833333333333333,0,0.0833333333333333,0,0,0,0
"010",0.857142857142857,0,0.142857142857143,0,0,0,0,0
"011",0,0,0,0,0,0,1,0
"100",0.647058823529412,0,0.0588235294117647,0,0.294117647058824,0,0,0
"101",1,0,0,0,0,0,0,0
"110",0,0,1,0,0,0,0,0
"111",0,0,0,0,0,0,0,0
