"","000","001","010","011","100","101","110","111"
"000",0.885714285714286,0.0380952380952381,0.0571428571428571,0.00952380952380952,0.00952380952380952,0,0,0
"001",0.4,0.2,0.1,0.2,0,0.1,0,0
"010",0.333333333333333,0.111111111111111,0.277777777777778,0.277777777777778,0,0,0,0
"011",0.0625,0.125,0.25,0.5,0,0,0,0.0625
"100",1,0,0,0,0,0,0,0
"101",0,0,1,0,0,0,0,0
"110",0,0,0,0,0,0,0,0
"111",0,0,1,0,0,0,0,0
